Namespace(dataset='syn1', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1, 2, 3]), array([300, 160, 160,  80]))
y_pred_orig counts: (array([0, 1, 2, 3]), array([300, 166, 144,  90]))
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 718.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 737.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 738.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 734.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 713.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 740.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 738.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 755.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 755.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 717.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 756.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 754.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 733.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 738.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 725.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 733.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 727.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 745.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 764.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 722.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 747.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 730.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 726.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 739.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 717.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 730.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 711.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 756.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 694.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 764.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 735.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 774.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 730.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 720.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 736.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 732.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 729.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 726.0
Node idx: 605, original pred: 1, cf pred: 0, graph loss: 733.0
Node idx: 605, original pred: 1, cf pred: 2, graph loss: 732.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 759.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 707.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 762.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 755.0
Node idx: 605, original pred: 1, cf pred: 2, graph loss: 726.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 726.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 755.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 751.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 750.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 740.0
Node idx: 605, original pred: 1, cf pred: 2, graph loss: 706.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 720.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 726.0
Node idx: 605, original pred: 1, cf pred: 2, graph loss: 709.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 712.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 709.0
Node idx: 605, original pred: 1, cf pred: 0, graph loss: 727.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 720.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 710.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 746.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 740.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 733.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 747.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 709.0
Node idx: 605, original pred: 1, cf pred: 3, graph loss: 746.0
Node idx: 605, original pred: 1, cf pred: 2, graph loss: 715.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 766.0
Node idx: 605, original pred: 1, cf pred: 1, graph loss: 747.0
Time for 500 epochs of one example: 0.2983min
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 825.0
best loss: 825.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 801.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 792.0
best loss: 792.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 852.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 781.0
best loss: 781.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 782.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 818.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 812.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 823.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 806.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 805.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 811.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 845.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 840.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 785.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 825.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 776.0
best loss: 776.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 798.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 792.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 839.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 825.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 828.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 771.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 833.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 798.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 808.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 764.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 787.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 811.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 778.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 856.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 850.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 805.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 817.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 800.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 812.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 770.0
best loss: 770.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 822.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 797.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 765.0
best loss: 765.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 769.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 789.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 794.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 845.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 805.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 828.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 823.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 793.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 849.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 806.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 824.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 825.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 799.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 827.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 805.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 806.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 851.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 780.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 812.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 820.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 830.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 776.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 817.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 811.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 759.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 817.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 826.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 792.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 799.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 813.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 839.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 845.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 790.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 797.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 844.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 789.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 811.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 807.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 798.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 788.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 795.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 817.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 836.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 834.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 782.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 827.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 794.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 837.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 808.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 816.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 808.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 826.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 788.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 796.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 848.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 823.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 804.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 820.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 858.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 843.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 805.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 791.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 840.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 803.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 812.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 823.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 814.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 850.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 825.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 816.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 845.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 795.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 812.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 828.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 818.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 796.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 806.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 825.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 826.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 844.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 775.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 836.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 808.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 787.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 827.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 816.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 806.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 785.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 831.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 774.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 797.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 835.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 831.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 787.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 814.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 797.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 796.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 840.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 811.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 832.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 860.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 837.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 796.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 792.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 826.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 814.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 802.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 831.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 798.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 769.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 801.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 849.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 784.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 839.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 853.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 817.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 818.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 845.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 837.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 823.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 841.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 772.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 819.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 829.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 814.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 815.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 808.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 813.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 823.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 821.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 792.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 809.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 793.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 851.0
Node idx: 320, original pred: 1, cf pred: 3, graph loss: 796.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 789.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 801.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 799.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 853.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 818.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 825.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 816.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 805.0
Node idx: 320, original pred: 1, cf pred: 1, graph loss: 812.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 810.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 801.0
Node idx: 320, original pred: 1, cf pred: 0, graph loss: 779.0
